TT/DP/05545/20/01/00023;cash;2000000;;0;2020-01-08
TT/DP/04730/20/01/00037;cash;3330000;;11;2020-01-08
TT/DP/05621.1/20/01/00001;cash;5000000;;11;2020-01-08
TT/DP/04692/20/01/00018;cash;1600000;-;11;2020-01-08
TT/DP/07464/20/01/00017;cash;3000000;;11;2020-01-08
TT/DP/07720/20/01/00013;cash;800000;;11;2020-01-08
TT/DP/07720/20/01/00014;cash;800000;;11;2020-01-08
TT/DP/07720/20/01/00015;cash;800000;;11;2020-01-08
TT/DP/07720/20/01/00016;cash;2000000;;11;2020-01-08
TT/DP/13384.1/20/01/00006;cash;2500000;;11;2020-01-08
TT/DP/07628/20/01/00060;cash;1200000;-;11;2020-01-08
TT/DP/04576/20/01/00009;cash;2000000;;11;2020-01-08
TT/DP/07628/20/01/00061;cash;800000;-;11;2020-01-08
TT/DP/12144/20/01/00035;cash;1100000;TUNAI;11;2020-01-08
TT/DP/03540/20/01/00012;cash;1200000;;11;2020-01-08
TT/DP/06112/20/01/00024;cash;2000000;;11;2020-01-08
TT/DP/12142/20/01/00036;cash;860000;;0;2020-01-08
TT/DP/05545/20/01/00024;cash;800000;;0;2020-01-08
TT/DP/13387/20/01/00006;cash;1100000;;11;2020-01-08
TT/DP/12144/20/01/00036;cash;1100000;TUNAI;11;2020-01-08
TT/DP/13621/20/01/00011;cash;3500000;;11;2020-01-08
TT/DP/06112/20/01/00025;kredit_transfer;2500000;;11;2020-01-08
TT/DP/06111/20/01/00006;cash;1200000;;11;2020-01-08
TT/DP/05621/20/01/00016;cash;1000000;;11;2020-01-07
TT/DP/13384/20/01/00030;cash;2500000;;11;2020-01-08
TT/DP/01925/20/01/00010;cash;1100000;;0;2020-01-08
TT/DP/06112/20/01/00026;cash;2500000;;11;2020-01-08
TT/DP/12797/20/01/00034;cash;1400000;;11;0000-00-00
TT/DP/04730/20/01/00038;cash;3000000;;11;2020-01-08
TT/DP/12797/20/01/00035;cash;1200000;;11;0000-00-00
TT/DP/12797/20/01/00036;cash;1200000;;11;0000-00-00
TT/DP/03573/20/01/00014;cash;3000000;6,04E+13;6;2020-01-08
TT/DP/12143/20/01/00031;cash;1100000;;11;2020-01-08
TT/DP/13385/20/01/00008;cash;2500000;;0;2020-01-08
TT/DP/05621/20/01/00017;cash;4000000;;11;2020-01-08
TT/DP/05529/20/01/00005;cash;2500000;CASH;11;2020-01-08
TT/DP/09155/20/01/00009;cash;1100000;;11;2020-01-08
TT/DP/09155/20/01/00010;cash;1240000;;11;2020-01-08
TT/DP/09155/20/01/00011;cash;1340000;;11;2020-01-08
TT/DP/07628/20/01/00062;cash;5000000;-;11;2020-01-08
TT/DP/07628/20/01/00063;cash;2000000;-;11;2020-01-08
TT/DP/13384.5/20/01/00005;cash;960000;;11;2020-01-08
TT/DP/07464/20/01/00018;cash;3000000;;11;2020-01-08
TT/DP/04692.1/20/01/00002;cash;15000000;-;10;2020-01-08
